dataset_name,method_name,Purity,ARI,RI,NMI,Runtime,Fit_size,number_of_classes_in_fit,number_of_classes_in_total,parameters_names,parameters_value
UCR_PickupGestureWiimoteZ,DTC,0.1888888888888888,0.0421255865119098,0.6009987515605493,0.1933105801353434,24.025062084198,10,2,10,[k|distance_measure|transformation],[10|euclidean|catch22]
UCR_GestureMidAirD3,DTC,0.2655737704918032,0.1242389192728241,0.9057377049180328,0.4350556955428432,37.023357629776,33,19,26,[k|distance_measure|transformation],[19|euclidean|default]
UCR_GestureMidAirD3,DTC,0.1344262295081967,0.0206721993912408,0.6835202761000863,0.2611566329957532,27.51252007484436,33,19,26,[k|distance_measure|transformation],[19|euclidean|catch22]
UCR_GestureMidAirD3,DTC,0.0524590163934426,0.0193076968918264,0.5207937877480586,0.1228172456928661,26.48332595825196,33,19,26,[k|distance_measure|transformation],[26|euclidean|catch22]
UCR_AllGestureWiimoteY,DTC,0.1488888888888888,0.0458996774169367,0.6871338524286243,0.1065099048624693,60.34261155128479,100,4,10,[k|distance_measure|transformation],[4|euclidean|default]
UCR_AllGestureWiimoteY,DTC,0.0777777777777777,0.0,0.1012235817575083,0.0,31.460785627365112,100,4,10,[k|distance_measure|transformation],[4|euclidean|catch22]
UCR_AllGestureWiimoteY,DTC,0.1877777777777777,0.0218141301254284,0.7066814979606971,0.0731546708024525,30.8894636631012,100,4,10,[k|distance_measure|transformation],[10|euclidean|catch22]
UCR_GestureMidAirD1,DTC,0.3147540983606557,0.2027141242727224,0.9115616911130284,0.5528181474545295,29.35722661018372,33,20,26,[k|distance_measure|transformation],[20|euclidean|default]
UCR_GestureMidAirD1,DTC,0.0721311475409836,0.0395628697894704,0.5704486626402071,0.2599753818804776,27.236468076705933,33,20,26,[k|distance_measure|transformation],[20|euclidean|catch22]
UCR_GestureMidAirD1,DTC,0.0393442622950819,-3.20479651237577e-05,0.0537316652286453,0.0166926587393529,31.197482347488403,33,20,26,[k|distance_measure|transformation],[26|euclidean|catch22]
UCR_GestureMidAirD2,DTC,0.3442622950819672,0.2440306545472829,0.9243097497842968,0.5773959562563152,30.17589449882508,33,20,26,[k|distance_measure|transformation],[20|euclidean|default]
