dataset_name,method_name,ARI,Purity,RI,NMI,Runtime
UCR_EthanolLevel,BURST_GEN_KMeans_2S,0.00014356143166135502,0.27654867256637167,0.5264335205166651,0.006857877005803015,0.3569681644439697
UCR_ECG5000,BURST_GEN_KMeans_2S,0.6123734687287483,0.8731111111111111,0.8074590402805562,0.4553437470411844,0.3850548267364502
UCR_UWaveGestureLibraryY,BURST_GEN_KMeans_2S,0.2388941701934113,0.3416025800049616,0.7463500304402666,0.34159803993482657,0.3823366165161133
UCR_FacesUCR,BURST_GEN_KMeans_2S,0.03565114630809703,0.1017283950617284,0.5156038647342995,0.07576172078892804,0.298903226852417
UCR_CinCECGTorso,BURST_GEN_KMeans_2S,0.01535918129729856,0.31768388106416273,0.5077996036779276,0.015821943449346447,0.33281898498535156
UCR_Herring,BURST_GEN_KMeans_2S,-0.011652182855967502,0.5948275862068966,0.49145427286356824,0.0198898383915404,0.03605198860168457
UCR_Mallat,BURST_GEN_KMeans_2S,0.40726679768740354,0.37824074074074077,0.7756814711886504,0.6463603438472509,0.33597540855407715
UCR_OSULeaf,BURST_GEN_KMeans_2S,0.0039669346244030545,0.1934673366834171,0.473235193600243,0.02686052995710441,0.1949479579925537
UCR_InlineSkate,BURST_GEN_KMeans_2S,0.004500659506599549,0.21196581196581196,0.542594543964407,0.04686037762301458,0.3518960475921631
UCR_MixedShapesSmallTrain,BURST_GEN_KMeans_2S,0.11802328133906277,0.44478662560492743,0.5030044986150958,0.30015177539102006,0.5517675876617432
UCR_HandOutlines,BURST_GEN_KMeans_2S,0.2153745038412657,0.7477696674776967,0.6191384649413847,0.1444101013221036,0.4514169692993164
UCR_Fish,BURST_GEN_KMeans_2S,0.044224545541819656,0.24126984126984127,0.4720857345061167,0.12118236653240444,0.09695959091186523
UCR_MoteStrain,BURST_GEN_KMeans_2S,0.0,0.5397379912663756,0.5027239136409442,0.0,0.312838077545166
UCR_ProximalPhalanxOutlineCorrect,BURST_GEN_KMeans_2S,0.00378299714885446,0.6783042394014963,0.47556203125145935,0.0733309108756118,0.09567523002624512
